RAD|05P1668|2|LPR             
RAD|05P1673|2|LPR             
RAD|05P1674|2|LPR             
RAD|05P1678|5|LPR             
RAD|05P1698|0|LPR             
RAD|05P1702|10|LPR             
RAD|05P1710|2|LPR             
RAD|05P1721|3|LPR             
RAD|05P1722|0|LPR             
RAD|05P1731|6|LPR             
RAD|05P1732|2|LPR             
RAD|05P1739|1|LPR             
RAD|05P1740|3|LPR             
RAD|05P1744|0|LPR             
RAD|05P1752|1|LPR             
RAD|05P1767|1|LPR             
RAD|05P1768|1|LPR             
RAD|05P1770|0|LPR             
RAD|05P1773|1|LPR             
RAD|05P1781|1|LPR             
RAD|05P1782|1|LPR             
RAD|05P1783|0|LPR             
RAD|05P1786|0|LPR             
RAD|05P1787|0|LPR             
RAD|05P1788|9|LPR             
RAD|05P1834|2|LPR             
RAD|05P1835|0|LPR             
RAD|05P1838|0|LPR             
RAD|05P1845|3|LPR             
RAD|05P185|2|LPR             
RAD|05P1852|3|LPR             
RAD|05P1856|0|LPR             
RAD|05P1862|4|LPR             
RAD|05P187|2|LPR             
RAD|05P1873|0|LPR             
RAD|05P1882|3|LPR             
RAD|05P190|5|LPR             
RAD|05P1901|0|LPR             
RAD|05P1903|1|LPR             
RAD|05P1906|0|LPR             
RAD|05P1918|2|LPR             
RAD|05P1929|1|LPR             
RAD|05P195|2|LPR             
RAD|05P1952|2|LPR             
RAD|05P1953|0|LPR             
RAD|05P1963|0|LPR             
RAD|05P1975|1|LPR             
RAD|05P1976|2|LPR             
RAD|05P1979|0|LPR             
RAD|05P1982|0|LPR             
RAD|05P2003|1|LPR             
RAD|05P2005|2|LPR             
RAD|05P2025|0|LPR             
RAD|05P2030|1|LPR             
RAD|05P2031|2|LPR             
RAD|05P2033|1|LPR             
RAD|05P2034|3|LPR             
RAD|05P2036|1|LPR             
RAD|05P2045|0|LPR             
RAD|05P206|2|LPR             
RAD|05P2083|1|LPR             
RAD|05P210|1|LPR             
RAD|05P217|2|LPR             
RAD|05P2221|2|LPR             
RAD|05P224|3|LPR             
RAD|05P225|1|LPR             
RAD|05P228|1|LPR             
RAD|05P230|2|LPR             
RAD|05P231|2|LPR             
RAD|05P2328|1|LPR             
RAD|05P237|2|LPR             
RAD|05P238|2|LPR             
RAD|05P258|1|LPR             
RAD|05P271|6|LPR             
RAD|05P274|2|LPR             
RAD|05P278|2|LPR             
RAD|05P279|2|LPR             
RAD|05P283|11|LPR             
RAD|05P286|1|LPR             
RAD|05P288|2|LPR             
RAD|05P289|1|LPR             
RAD|05P293|2|LPR             
RAD|05P294|1|LPR             
RAD|05P295|2|LPR             
RAD|05P296|2|LPR             
RAD|05P298|2|LPR             
RAD|05P299|2|LPR             
RAD|05P307|2|LPR             
RAD|05P310|2|LPR             
RAD|05P318|2|LPR             
RAD|05P322|1|LPR             
RAD|05P324|2|LPR             
RAD|05P328|1|LPR             
RAD|05P343|1|LPR             
RAD|05P345|2|LPR             
RAD|05P346|3|LPR             
RAD|05P347|1|LPR             
RAD|05P349|41|LPR             
RAD|05P352|3|LPR             
RAD|05P354|1|LPR             
RAD|05P366|2|LPR             
RAD|05P367|1|LPR             
RAD|05P376|3|LPR             
RAD|05P378|2|LPR             
RAD|05P383|2|LPR             
RAD|05P384|3|LPR             
RAD|05P396|2|LPR             
RAD|05P405|1|LPR             
RAD|05P409|2|LPR             
RAD|05P415|2|LPR             
RAD|05P417|2|LPR             
RAD|05P418|2|LPR             
RAD|05P422|2|LPR             
RAD|05P429|1|LPR             
RAD|05P430|2|LPR             
RAD|05P435|3|LPR             
RAD|05P436|3|LPR             
RAD|05P437|2|LPR             
RAD|05P444|2|LPR             
RAD|05P445|2|LPR             
RAD|05P449|2|LPR             
RAD|05P450|2|LPR             
RAD|05P453|1|LPR             
RAD|05P459|2|LPR             
RAD|05P461|2|LPR             
RAD|05P462|2|LPR             
RAD|05P463|8|LPR             
RAD|05P464|2|LPR             
RAD|05P465|2|LPR             
RAD|05P469|1|LPR             
RAD|05P472|2|LPR             
RAD|05P477|2|LPR             
RAD|05P481|2|LPR             
RAD|05P493|8|LPR             
RAD|05P494|2|LPR             
RAD|05P495|1|LPR             
RAD|05P497|2|LPR             
RAD|05P498|0|LPR             
RAD|05P508|1|LPR             
RAD|05P510|1|LPR             
RAD|05P512|2|LPR             
RAD|05P524|2|LPR             
RAD|05P544|1|LPR             
RAD|05P546|1|LPR             
RAD|05P550|1|LPR             
RAD|05P564|0|LPR             
RAD|05P565|2|LPR             
RAD|05P569|2|LPR             
RAD|05P570|1|LPR             
RAD|05P575|1|LPR             
RAD|05P577|2|LPR             
RAD|05P578|1|LPR             
RAD|05P580|2|LPR             
RAD|05P582|2|LPR             
RAD|05P585|2|LPR             
RAD|05P587|1|LPR             
RAD|05P592|3|LPR             
RAD|05P595|1|LPR             
RAD|05P599|2|LPR             
RAD|05P600|2|LPR             
RAD|05P601|2|LPR             
RAD|05P602|2|LPR             
RAD|05P605|2|LPR             
RAD|05P612|2|LPR             
RAD|05P613|1|LPR             
RAD|05P614|1|LPR             
RAD|05P615|2|LPR             
RAD|05P619|3|LPR             
RAD|05P620|4|LPR             
RAD|05P621|2|LPR             
RAD|05P622|3|LPR             
RAD|05P624|2|LPR             
RAD|05P629|3|LPR             
RAD|05P633|2|LPR             
RAD|05P634|47|LPR             
RAD|05P635|1|LPR             
RAD|05P638|2|LPR             
RAD|05P642|2|LPR             
RAD|05P643|2|LPR             
RAD|05P644|2|LPR             
RAD|05P650|2|LPR             
RAD|05P656|2|LPR             
RAD|05P662|11|LPR             
RAD|05P663|0|LPR             
RAD|05P664|2|LPR             
RAD|05P667|2|LPR             
RAD|05P668|2|LPR             
RAD|05P670|2|LPR             
RAD|05P678|1|LPR             
RAD|05P683|2|LPR             
RAD|05P684|2|LPR             
RAD|05P685|1|LPR             
RAD|05P687|2|LPR             
RAD|05P689|2|LPR             
RAD|05P690|2|LPR             
RAD|05P692|7|LPR             
RAD|05P696|2|LPR             
RAD|05P697|2|LPR             
RAD|05P699|2|LPR             
RAD|05P700|0|LPR             
RAD|05P705|2|LPR             
RAD|05P707|2|LPR             
RAD|05P708|10|LPR             
RAD|05P711|1|LPR             
RAD|05P714|2|LPR             
RAD|05P718|1|LPR             
RAD|05P719|3|LPR             
RAD|05P721|1|LPR             
RAD|05P725|2|LPR             
RAD|05P726|2|LPR             
RAD|05P730|3|LPR             
RAD|05P736|2|LPR             
RAD|05P737|1|LPR             
RAD|05P745|2|LPR             
RAD|05P750|2|LPR             
RAD|05P757|1|LPR             
RAD|05P761|3|LPR             
RAD|05P764|2|LPR             
RAD|05P766|2|LPR             
RAD|05P767|1|LPR             
RAD|05P768|2|LPR             
RAD|05P769|1|LPR             
RAD|05P771|0|LPR             
RAD|05P772|1|LPR             
RAD|05P776|1|LPR             
RAD|05P777|2|LPR             
RAD|05P778|2|LPR             
RAD|05P787|0|LPR             
RAD|05P790|8|LPR             
RAD|05P791|2|LPR             
RAD|05P793|1|LPR             
RAD|05P794|1|LPR             
RAD|05P796|0|LPR             
RAD|05P799|0|LPR             
RAD|05P800|2|LPR             
RAD|05P801|3|LPR             
RAD|05P802|0|LPR             
RAD|05P805|11|LPR             
RAD|05P806|0|LPR             
RAD|05P807|12|LPR             
RAD|05P808|1|LPR             
RAD|05P811|3|LPR             
RAD|05P815|8|LPR             
RAD|05P816|16|LPR             
RAD|05P817|2|LPR             
RAD|05P818|1|LPR             
RAD|05P830|0|LPR             
RAD|05P831|3|LPR             
RAD|05P836|1|LPR             
RAD|05P838|1|LPR             
RAD|05P841|2|LPR             
RAD|05P849|1|LPR             
RAD|05P849A|0|LPR             
RAD|05P850|0|LPR             
RAD|05P856|1|LPR             
RAD|05P861|2|LPR             
RAD|05P863|3|LPR             
RAD|05P864|0|LPR             
RAD|05P865|1|LPR             
RAD|05P866|7|LPR             
RAD|05P867|3|LPR             
RAD|05P869|4|LPR             
RAD|05P871|0|LPR             
RAD|05P877|2|LPR             
RAD|05P878|2|LPR             
RAD|05P881|1|LPR             
RAD|05P883|2|LPR             
RAD|05P884|1|LPR             
RAD|05P885|2|LPR             
RAD|05P897|3|LPR             
RAD|05P898|2|LPR             
RAD|05P903|5|LPR             
RAD|05P905|2|LPR             
RAD|05P909|2|LPR             
RAD|05P910|1|LPR             
RAD|05P911|5|LPR             
RAD|05P912|4|LPR             
RAD|05P922|1|LPR             
RAD|05P946|0|LPR             
RAD|05P948|2|LPR             
RAD|05P949|1|LPR             
RAD|05P957|0|LPR             
RAD|05P958|3|LPR             
RAD|05P965|2|LPR             
RAD|05P966|1|LPR             
RAD|05P967|1|LPR             
RAD|05P968|2|LPR             
RAD|05P969|0|LPR             
RAD|05P971|2|LPR             
RAD|05P973|1|LPR             
RAD|05P974|2|LPR             
RAD|05P979|3|LPR             
RAD|05P980|2|LPR             
RAD|05P981|2|LPR             
RAD|05P982|3|LPR             
RAD|05P983|2|LPR             
RAD|05P985|1|LPR             
RAD|05P986|1|LPR             
RAD|05P990|1|LPR             
RAD|05P994|2|LPR             
RAD|05P998|2|LPR             
RAD|0636-1|3|STORM           
RAD|0636-10|4|STORM           
RAD|0636-7|10|STORM           
RAD|0636-9|3|STORM           
RAD|0637-1|2|STORM           
RAD|0637-10|0|STORM           
RAD|0637-3|2|STORM           
RAD|0637-5|4|STORM           
RAD|0637-7|10|STORM           
RAD|0637-9|5|STORM           
RAD|0697H|0|STORM           
RAD|0699-5|2|STORM           
RAD|070165|0|STORM           
RAD|070168|0|STORM           
RAD|070169|1|STORM           
RAD|070170|3|STORM           
RAD|070271|2|STORM           
RAD|070355|1|STORM           
RAD|071206|2|STORM           
RAD|071208|0|STORM           
RAD|071218|2|STORM           
RAD|071221|2|STORM           
RAD|071223|7|STORM           
RAD|071228|2|STORM           
RAD|071230|4|STORM           
RAD|071231|2|STORM           
RAD|071233|5|STORM           
RAD|071236|2|STORM           
RAD|071237|1|STORM           
RAD|071238|2|STORM           
RAD|071239|2|STORM           
RAD|071240|2|STORM           
RAD|071241|2|STORM           
RAD|071242|0|STORM           
RAD|071243|1|STORM           
RAD|071245|0|STORM           
RAD|071246|2|STORM           
RAD|071249|0|STORM           
RAD|071250|2|STORM           
RAD|084531|2|STORM           
RAD|0926H|1|STORM           
RAD|0955-1|6|STORM           
RAD|0955-2|3|STORM           
RAD|1000275AR|17|STORM           
RAD|1000275ARPLAT|24|STORM           
RAD|1000300AR|16|STORM           
RAD|1000301AR|22|STORM           
RAD|1000350|31|STORM           
RAD|1000350AR|16|STORM           
RAD|1000351|18|STORM           
RAD|1000380|55|STORM           
RAD|1000381|10|STORM           
RAD|10004|0|STORM           
RAD|1000400|50|STORM           
RAD|1000400AR|27|STORM           
RAD|1000401|87|STORM           
RAD|1000430|32|STORM           
RAD|1000450|53|STORM           
RAD|1000451|31|STORM           
RAD|1000480|30|STORM           
RAD|1000481|20|STORM           
RAD|1000500|37|STORM           
RAD|1000501|71|STORM           
RAD|1000530|18|STORM           
RAD|1000531|12|STORM           
RAD|1000550|35|STORM           
RAD|1000551|35|STORM           
RAD|1000600|28|STORM           
RAD|1000601|68|STORM           
RAD|1000650|47|STORM           
RAD|1000651|11|STORM           
RAD|1000701|8|STORM           
RAD|1000751|27|STORM           
RAD|1000801|24|STORM           
RAD|100182|0|STORM           
RAD|100277|2|STORM           
RAD|100299|2|STORM           
RAD|100373|3|STORM           
RAD|10051|1|STORM           
RAD|10075|2|STORM           
RAD|10141|2|STORM           
RAD|10152|0|STORM           
RAD|10182|2|STORM           
RAD|1020801|2|STORM           
RAD|1020802|2|STORM           
RAD|1020803|2|STORM           
RAD|1020804|2|STORM           
RAD|102100|2|STORM           
RAD|1021001|10|STORM           
RAD|1021002|3|STORM           
RAD|102101|5|STORM           
RAD|102102|3|STORM           
RAD|102103|2|STORM           
RAD|102109|10|STORM           
RAD|1022501|6|STORM           
RAD|1022502|4|STORM           
RAD|1022590|2|STORM           
RAD|10227|1|STORM           
RAD|1022D05FR|13|STORM           
RAD|102500|2|STORM           
RAD|10251|0|STORM           
RAD|10252|1|STORM           
RAD|10255|1|STORM           
RAD|10256|0|STORM           
RAD|10257|0|STORM           
RAD|10258|0|STORM           
RAD|102580|1|STORM           
RAD|10259|3|STORM           
RAD|10260|0|STORM           
RAD|10263|2|STORM           
RAD|10265|0|STORM           
RAD|10271|5|STORM           
RAD|10272|2|STORM           
RAD|10273|2|STORM           
RAD|1027531|5|STORM           
RAD|1027532|1|STORM           
RAD|10279|3|STORM           
RAD|10280|1|STORM           
RAD|10282|0|STORM           
RAD|10283|2|STORM           
RAD|10285|2|STORM           
RAD|10286|3|STORM           
RAD|10287|2|STORM           
RAD|10288|2|STORM           
RAD|10296|2|STORM           
RAD|10297|2|STORM           
RAD|10299|2|STORM           
RAD|102997|0|STORM           
RAD|102998|5|STORM           
RAD|102999|14|STORM           
RAD|10315|0|STORM           
RAD|10316|1|STORM           
RAD|10320|5|STORM           
RAD|1032590|8|STORM           
RAD|10350|1|STORM           
RAD|10369|2|STORM           
RAD|10370|1|STORM           
RAD|10371|0|STORM           
RAD|10372|1|STORM           
RAD|10375|3|STORM           
RAD|10376|2|STORM           
RAD|10377|3|STORM           
RAD|10378|4|STORM           
RAD|10395|4|STORM           
RAD|10396|0|STORM           
RAD|104040|3|STORM           
RAD|1041H|0|STORM           
RAD|1042001|2|STORM           
RAD|1042590|5|STORM           
RAD|1042591|2|STORM           
RAD|1042592|2|STORM           
RAD|1042593|2|STORM           
RAD|10451|0|STORM           
RAD|10452|0|STORM           
RAD|1047000|1|STORM           
RAD|1047001|2|STORM           
RAD|1047002|4|STORM           
RAD|10472|25|STORM           
RAD|104735|1|STORM           
RAD|10474|16|STORM           
RAD|10476|9|STORM           
RAD|10477|1|STORM           
RAD|10478|2|STORM           
RAD|10479|2|STORM           
RAD|10480|2|STORM           
RAD|10482|1|STORM           
RAD|10495|0|STORM           
RAD|10496|4|STORM           
RAD|10554|6|STORM           
RAD|10575|2|STORM           
RAD|10576|1|STORM           
RAD|105800|2|STORM           
RAD|105801|2|STORM           
RAD|105802|1|STORM           
RAD|105803|4|STORM           
RAD|105804|2|STORM           
RAD|105805|2|STORM           
RAD|106190|7|STORM           
RAD|106191|7|STORM           
RAD|10630|10|STORM           
RAD|106420|3|STORM           
RAD|10661|1|STORM           
RAD|106800|2|STORM           
RAD|106801|5|STORM           
RAD|106802|6|STORM           
RAD|10812|41|STORM           
RAD|10813|0|STORM           
RAD|1085C|2|STORM           
RAD|10868|5|STORM           
RAD|10877|11|STORM           
RAD|10926|15|STORM           
RAD|10972|2|STORM           
RAD|1099101|2|STORM           
RAD|1101131|1|STORM           
RAD|1101391|1|STORM           
RAD|1101401|2|STORM           
RAD|1101411|1|STORM           
RAD|1101441|1|STORM           
RAD|1102312|1|STORM           
RAD|1112|1|STORM           
RAD|1112051|2|STORM           
RAD|1112061|0|STORM           
RAD|1112091|2|STORM           
RAD|1112111|2|STORM           
RAD|1112311|1|STORM           
RAD|111269|2|STORM           
RAD|111321|2|STORM           
RAD|111690|2|STORM           
RAD|111730|0|STORM           
RAD|113040|1|STORM           
RAD|113840|2|STORM           
RAD|113850|2|STORM           
RAD|114130|2|STORM           
RAD|114240|0|STORM           
RAD|114250|2|STORM           
RAD|114280|2|STORM           
RAD|120018|2|STORM           
RAD|121099|0|STORM           
RAD|121775|2|STORM           
RAD|1217G|1|STORM           
RAD|1226|0|STORM           
RAD|123690|1|STORM           
RAD|124140|5|STORM           
RAD|124160|2|STORM           
RAD|124430|2|STORM           
RAD|125025|0|STORM           
RAD|125076|1|STORM           
RAD|1252590|3|STORM           
RAD|126040|8|STORM           
RAD|126210|4|STORM           
RAD|1267G|0|STORM           
RAD|1268G|2|STORM           
RAD|127052|1|STORM           
RAD|127066|2|STORM           
RAD|130465|1|STORM           
RAD|1309G|2|STORM           
RAD|131077|1|STORM           
RAD|131079|2|STORM           
RAD|131081|1|STORM           
RAD|131098|2|STORM           
RAD|131099|1|STORM           
RAD|131213|2|STORM           
RAD|131214|2|STORM           
RAD|131258|4|STORM           
RAD|131272|2|STORM           
RAD|131282|2|STORM           
RAD|131283|4|STORM           
RAD|131284|2|STORM           
RAD|1319G|2|STORM           
RAD|1320G|1|STORM           
RAD|1321-10|2|STORM           
RAD|1321-12|200|STORM           
RAD|1321-18|200|STORM           
RAD|1321-24|200|STORM           
RAD|1322-10|300|STORM           
RAD|132260|3|STORM           
RAD|1322G|7|STORM           
RAD|1324G|0|STORM           
RAD|133066|2|STORM           
RAD|134066|2|STORM           
RAD|134067|2|STORM           
RAD|134099|0|STORM           
RAD|1340G|2|STORM           
RAD|134973|4|STORM           
RAD|134974|2|STORM           
RAD|1349900|5|STORM           
RAD|1349901|2|STORM           
RAD|1349902|3|STORM           
RAD|1349904|3|STORM           
RAD|1349905|8|STORM           
RAD|135098|5|STORM           
RAD|135099|1|STORM           
RAD|13601002|3|STORM           
RAD|136070|2|STORM           
RAD|136071|2|STORM           
RAD|136072|2|STORM           
RAD|136075|2|STORM           
RAD|136076|1|STORM           
RAD|136078|3|STORM           
RAD|136350|3|STORM           
RAD|136355|3|STORM           
RAD|136360|6|STORM           
RAD|136771|1|STORM           
RAD|136772|1|STORM           
RAD|136837|4|STORM           
RAD|136868|2|STORM           
RAD|136869|2|STORM           
RAD|136872|0|STORM           
RAD|136877|2|STORM           
RAD|136898|2|STORM           
RAD|136899|4|STORM           
RAD|13689900|1|STORM           
RAD|13689901|2|STORM           
RAD|1379900|1|STORM           
RAD|139099|4|STORM           
RAD|14008|1|STORM           
RAD|1401F05FR|4|STORM           
RAD|14136|44|STORM           
RAD|1417G|2|STORM           
RAD|1418G|0|STORM           
RAD|14194|0|STORM           
RAD|1422G|2|STORM           
RAD|14254|6|STORM           
RAD|14314|0|STORM           
RAD|143175|0|STORM           
RAD|14352002|4|STORM           
RAD|14352003|4|STORM           
RAD|14352005|5|STORM           
RAD|14352006|5|STORM           
RAD|143552|1|STORM           
RAD|143553|1|STORM           
RAD|143554|1|STORM           
RAD|143597|2|STORM           
RAD|143599|6|STORM           
RAD|143701|0|STORM           
RAD|144075|0|STORM           
RAD|1442G|1|STORM           
RAD|14434|3|STORM           
RAD|144397|2|STORM           
RAD|144398|2|STORM           
RAD|144399|4|STORM           
RAD|14468|0|STORM           
RAD|14486|9|STORM           
RAD|145077|1|STORM           
RAD|14550|9|STORM           
RAD|145578|0|STORM           
RAD|145599|2|STORM           
RAD|145698|2|STORM           
RAD|145775|1|STORM           
RAD|145776|2|STORM           
RAD|145781|1|STORM           
RAD|145782|0|STORM           
RAD|14596|6|STORM           
RAD|14597|3|STORM           
RAD|1464G|2|STORM           
RAD|146775|3|STORM           
RAD|146777|2|STORM           
RAD|146778|1|STORM           
RAD|146779|2|STORM           
RAD|146780|2|STORM           
RAD|146799|2|STORM           
RAD|1480H|0|STORM           
RAD|148399|2|STORM           
RAD|1500024|1|STORM           
RAD|1500030|2|STORM           
RAD|1500031|1|STORM           
RAD|1500032|5|STORM           
RAD|1500033|2|STORM           
RAD|1500034|2|STORM           
RAD|1500035|6|STORM           
RAD|1500038|0|STORM           
RAD|1500039|1|STORM           
RAD|1500040|2|STORM           
RAD|1500041|0|STORM           
RAD|1500070|0|STORM           
RAD|1500071|2|STORM           
RAD|1500072|2|STORM           
RAD|15002501|2|STORM           
RAD|150099|2|STORM           
RAD|1501004|2|STORM           
RAD|1501006|3|STORM           
RAD|1501007|8|STORM           
RAD|150198|2|STORM           
RAD|150251|1|STORM           
RAD|150252|0|STORM           
RAD|15051|1|STORM           
RAD|15052|1|STORM           
RAD|150675|2|STORM           
RAD|150676|3|STORM           
RAD|150735|14|STORM           
RAD|150736|3|STORM           
RAD|150737|1|STORM           
RAD|150738|2|STORM           
RAD|1507509|2|STORM           
RAD|1507510|2|STORM           
RAD|150754|0|STORM           
RAD|150799|4|STORM           
RAD|150899|0|STORM           
RAD|15090801|2|STORM           
RAD|15091001|2|STORM           
RAD|15091002|3|STORM           
RAD|15091003|3|STORM           
RAD|15091004|2|STORM           
RAD|15092001|1|STORM           
RAD|150925|5|STORM           
RAD|15092501|3|STORM           
RAD|150933|2|STORM           
RAD|150934|2|STORM           
RAD|150935|8|STORM           
RAD|150936|6|STORM           
RAD|150937|4|STORM           
RAD|150938|8|STORM           
RAD|150939|4|STORM           
RAD|1509500|4|STORM           
RAD|150951|0|STORM           
RAD|150952|0|STORM           
